seed,round,class,client_a,client_b,role_a,role_b,cosine_similarity
11,10,Manipulation,1,10,non_holder,non_holder,0.9960501194000244
11,10,Manipulation,1,11,non_holder,non_holder,0.9889562129974365
11,10,Manipulation,1,12,non_holder,non_holder,0.9886427521705627
11,10,Manipulation,1,13,non_holder,holder,-0.98060542345047
11,10,Manipulation,1,14,non_holder,non_holder,0.9843747615814209
11,10,Manipulation,2,3,holder,non_holder,-0.9002050757408142
11,10,Manipulation,2,4,holder,non_holder,-0.9593927264213562
11,10,Manipulation,2,5,holder,non_holder,-0.9324661493301392
11,10,Manipulation,2,6,holder,non_holder,-0.8712807297706604
11,10,Manipulation,2,7,holder,non_holder,-0.9586230516433716
11,10,Manipulation,2,8,holder,non_holder,-0.9455848932266235
11,10,Manipulation,2,9,holder,non_holder,-0.9565706849098206
11,10,Manipulation,2,10,holder,non_holder,-0.9788705110549927
11,10,Manipulation,2,11,holder,non_holder,-0.9608889222145081
11,10,Manipulation,2,12,holder,non_holder,-0.9621871113777161
11,10,Manipulation,2,13,holder,holder,0.9868504405021667
11,10,Manipulation,2,14,holder,non_holder,-0.9569385647773743
11,10,Manipulation,3,4,non_holder,non_holder,0.9642981290817261
11,10,Manipulation,3,5,non_holder,non_holder,0.9592748284339905
11,10,Manipulation,3,6,non_holder,non_holder,0.8985956907272339
11,10,Manipulation,3,7,non_holder,non_holder,0.9663206338882446
11,10,Manipulation,3,8,non_holder,non_holder,0.9235923886299133
11,10,Manipulation,3,9,non_holder,non_holder,0.955901563167572
11,10,Manipulation,3,10,non_holder,non_holder,0.9519440531730652
11,10,Manipulation,3,11,non_holder,non_holder,0.9544045329093933
11,10,Manipulation,3,12,non_holder,non_holder,0.9673352837562561
11,10,Manipulation,3,13,non_holder,holder,-0.9208143353462219
11,10,Manipulation,3,14,non_holder,non_holder,0.9396977424621582
11,10,Manipulation,4,5,non_holder,non_holder,0.9674333930015564
11,10,Manipulation,4,6,non_holder,non_holder,0.9023754596710205
11,10,Manipulation,4,7,non_holder,non_holder,0.9776068925857544
11,10,Manipulation,4,8,non_holder,non_holder,0.9577186107635498
11,10,Manipulation,4,9,non_holder,non_holder,0.9782850742340088
11,10,Manipulation,4,10,non_holder,non_holder,0.9850683808326721
11,10,Manipulation,4,11,non_holder,non_holder,0.9789148569107056
11,10,Manipulation,4,12,non_holder,non_holder,0.9815148115158081
11,10,Manipulation,4,13,non_holder,holder,-0.974703848361969
11,10,Manipulation,4,14,non_holder,non_holder,0.9674308896064758
11,10,Manipulation,5,6,non_holder,non_holder,0.9567141532897949
11,10,Manipulation,5,7,non_holder,non_holder,0.9850340485572815
11,10,Manipulation,5,8,non_holder,non_holder,0.9623903632164001
11,10,Manipulation,5,9,non_holder,non_holder,0.9803807735443115
11,10,Manipulation,5,10,non_holder,non_holder,0.9686006903648376
11,10,Manipulation,5,11,non_holder,non_holder,0.9739552736282349
11,10,Manipulation,5,12,non_holder,non_holder,0.9831036329269409
11,10,Manipulation,5,13,non_holder,holder,-0.9393554329872131
11,10,Manipulation,5,14,non_holder,non_holder,0.9644899368286133
11,10,Manipulation,6,7,non_holder,non_holder,0.9373050928115845
11,10,Manipulation,6,8,non_holder,non_holder,0.9008834958076477
11,10,Manipulation,6,9,non_holder,non_holder,0.9163797497749329
11,10,Manipulation,6,10,non_holder,non_holder,0.9003421068191528
11,10,Manipulation,6,11,non_holder,non_holder,0.9071098566055298
11,10,Manipulation,6,12,non_holder,non_holder,0.925977349281311
11,10,Manipulation,6,13,non_holder,holder,-0.8789364695549011
11,10,Manipulation,6,14,non_holder,non_holder,0.907328724861145
11,10,Manipulation,7,8,non_holder,non_holder,0.9665970802307129
11,10,Manipulation,7,9,non_holder,non_holder,0.9878224730491638
11,10,Manipulation,7,10,non_holder,non_holder,0.9881308674812317
11,10,Manipulation,7,11,non_holder,non_holder,0.9863516092300415
11,10,Manipulation,7,12,non_holder,non_holder,0.9958707690238953
11,10,Manipulation,7,13,non_holder,holder,-0.9636064171791077
11,10,Manipulation,7,14,non_holder,non_holder,0.98509281873703
11,10,Manipulation,8,9,non_holder,non_holder,0.9853705763816833
11,10,Manipulation,8,10,non_holder,non_holder,0.9707369804382324
11,10,Manipulation,8,11,non_holder,non_holder,0.9837735891342163
11,10,Manipulation,8,12,non_holder,non_holder,0.9697951078414917
11,10,Manipulation,8,13,non_holder,holder,-0.9444780349731445
11,10,Manipulation,8,14,non_holder,non_holder,0.9718864560127258
11,10,Manipulation,9,10,non_holder,non_holder,0.9888324737548828
11,10,Manipulation,9,11,non_holder,non_holder,0.9954677820205688
11,10,Manipulation,9,12,non_holder,non_holder,0.9920006990432739
11,10,Manipulation,9,13,non_holder,holder,-0.9598464369773865
11,10,Manipulation,9,14,non_holder,non_holder,0.9856735467910767
11,10,Manipulation,10,11,non_holder,non_holder,0.9900506734848022
11,10,Manipulation,10,12,non_holder,non_holder,0.9931245446205139
11,10,Manipulation,10,13,non_holder,holder,-0.9777902960777283
11,10,Manipulation,10,14,non_holder,non_holder,0.987939715385437
11,10,Manipulation,11,12,non_holder,non_holder,0.9894472360610962
11,10,Manipulation,11,13,non_holder,holder,-0.9645915031433105
11,10,Manipulation,11,14,non_holder,non_holder,0.9888026118278503
11,10,Manipulation,12,13,non_holder,holder,-0.9639350175857544
11,10,Manipulation,12,14,non_holder,non_holder,0.9847403764724731
11,10,Manipulation,13,14,holder,non_holder,-0.9531893134117126
11,10,Replay,0,1,non_holder,holder,-0.7018952965736389
11,10,Replay,0,2,non_holder,non_holder,0.8292447328567505
11,10,Replay,0,3,non_holder,non_holder,0.900873064994812
11,10,Replay,0,4,non_holder,holder,-0.5063489079475403
11,10,Replay,0,5,non_holder,non_holder,0.8665654063224792
11,10,Replay,0,6,non_holder,non_holder,0.8430140614509583
11,10,Replay,0,7,non_holder,non_holder,0.8241943120956421
11,10,Replay,0,8,non_holder,non_holder,0.8140472173690796
11,10,Replay,0,9,non_holder,non_holder,0.8322204947471619
11,10,Replay,0,10,non_holder,holder,-0.6060898900032043
11,10,Replay,0,11,non_holder,non_holder,0.8216971158981323
11,10,Replay,0,12,non_holder,non_holder,0.8393598794937134
11,10,Replay,0,13,non_holder,non_holder,0.806374728679657
11,10,Replay,0,14,non_holder,non_holder,0.7766643166542053
11,10,Replay,1,2,holder,non_holder,-0.9529297947883606
11,10,Replay,1,3,holder,non_holder,-0.8350216150283813
11,10,Replay,1,4,holder,holder,0.9376714825630188
11,10,Replay,1,5,holder,non_holder,-0.9109342098236084
11,10,Replay,1,6,holder,non_holder,-0.8144065737724304
11,10,Replay,1,7,holder,non_holder,-0.9386481046676636
11,10,Replay,1,8,holder,non_holder,-0.9222214221954346
11,10,Replay,1,9,holder,non_holder,-0.9423428177833557
11,10,Replay,1,10,holder,holder,0.9789334535598755
11,10,Replay,1,11,holder,non_holder,-0.9453380107879639
11,10,Replay,1,12,holder,non_holder,-0.9404329657554626
11,10,Replay,1,13,holder,non_holder,-0.9638144969940186
11,10,Replay,1,14,holder,non_holder,-0.9260697364807129
11,10,Replay,2,3,non_holder,non_holder,0.9527908563613892
11,10,Replay,2,4,non_holder,holder,-0.8401637077331543
11,10,Replay,2,5,non_holder,non_holder,0.9787000417709351
11,10,Replay,2,6,non_holder,non_holder,0.8934015035629272
11,10,Replay,2,7,non_holder,non_holder,0.9939923286437988
11,10,Replay,2,8,non_holder,non_holder,0.9789971709251404
11,10,Replay,2,9,non_holder,non_holder,0.9944016337394714
11,10,Replay,2,10,non_holder,holder,-0.9092639088630676
11,10,Replay,2,11,non_holder,non_holder,0.9933124780654907
11,10,Replay,2,12,non_holder,non_holder,0.9970809817314148
11,10,Replay,2,13,non_holder,non_holder,0.996472954750061
11,10,Replay,2,14,non_holder,non_holder,0.9797953367233276
11,10,Replay,3,4,non_holder,holder,-0.6789359450340271
11,10,Replay,3,5,non_holder,non_holder,0.9504948854446411
11,10,Replay,3,6,non_holder,non_holder,0.8770996928215027
11,10,Replay,3,7,non_holder,non_holder,0.9520090222358704
11,10,Replay,3,8,non_holder,non_holder,0.9386088848114014
11,10,Replay,3,9,non_holder,non_holder,0.9523170590400696
11,10,Replay,3,10,non_holder,holder,-0.7621405124664307
11,10,Replay,3,11,non_holder,non_holder,0.9495669007301331
11,10,Replay,3,12,non_holder,non_holder,0.9568166732788086
11,10,Replay,3,13,non_holder,non_holder,0.9421936273574829
11,10,Replay,3,14,non_holder,non_holder,0.9296664595603943
11,10,Replay,4,5,holder,non_holder,-0.7750428318977356
11,10,Replay,4,6,holder,non_holder,-0.665317714214325
11,10,Replay,4,7,holder,non_holder,-0.8199855089187622
11,10,Replay,4,8,holder,non_holder,-0.8026362657546997
11,10,Replay,4,9,holder,non_holder,-0.8277076482772827
11,10,Replay,4,10,holder,holder,0.9606506824493408
11,10,Replay,4,11,holder,non_holder,-0.8336356282234192
11,10,Replay,4,12,holder,non_holder,-0.8249052166938782
11,10,Replay,4,13,holder,non_holder,-0.856290876865387
11,10,Replay,4,14,holder,non_holder,-0.824009895324707
11,10,Replay,5,6,non_holder,non_holder,0.9491193890571594
11,10,Replay,5,7,non_holder,non_holder,0.985102653503418
11,10,Replay,5,8,non_holder,non_holder,0.9694340229034424
11,10,Replay,5,9,non_holder,non_holder,0.9818087816238403
11,10,Replay,5,10,non_holder,holder,-0.8477421402931213
11,10,Replay,5,11,non_holder,non_holder,0.9765854477882385
11,10,Replay,5,12,non_holder,non_holder,0.985943615436554
11,10,Replay,5,13,non_holder,non_holder,0.9686844348907471
11,10,Replay,5,14,non_holder,non_holder,0.964183509349823
11,10,Replay,6,7,non_holder,non_holder,0.9148545265197754
11,10,Replay,6,8,non_holder,non_holder,0.8795267343521118
11,10,Replay,6,9,non_holder,non_holder,0.8957586288452148
11,10,Replay,6,10,non_holder,holder,-0.7296187281608582
11,10,Replay,6,11,non_holder,non_holder,0.887211263179779
11,10,Replay,6,12,non_holder,non_holder,0.9094718098640442
11,10,Replay,6,13,non_holder,non_holder,0.8783363103866577
11,10,Replay,6,14,non_holder,non_holder,0.8827229738235474
11,10,Replay,7,8,non_holder,non_holder,0.9753496646881104
11,10,Replay,7,9,non_holder,non_holder,0.9900064468383789
11,10,Replay,7,10,non_holder,holder,-0.8895272016525269
11,10,Replay,7,11,non_holder,non_holder,0.9875374436378479
11,10,Replay,7,12,non_holder,non_holder,0.9963586330413818
11,10,Replay,7,13,non_holder,non_holder,0.9878202676773071
11,10,Replay,7,14,non_holder,non_holder,0.9821242690086365
11,10,Replay,8,9,non_holder,non_holder,0.9896032214164734
11,10,Replay,8,10,non_holder,holder,-0.8737275004386902
11,10,Replay,8,11,non_holder,non_holder,0.9884050488471985
11,10,Replay,8,12,non_holder,non_holder,0.9788294434547424
11,10,Replay,8,13,non_holder,non_holder,0.9737162590026855
11,10,Replay,8,14,non_holder,non_holder,0.9733566641807556
11,10,Replay,9,10,non_holder,holder,-0.8960029482841492
11,10,Replay,9,11,non_holder,non_holder,0.9966287612915039
11,10,Replay,9,12,non_holder,non_holder,0.994276762008667
11,10,Replay,9,13,non_holder,non_holder,0.9899859428405762
11,10,Replay,9,14,non_holder,non_holder,0.9812725782394409
11,10,Replay,10,11,holder,non_holder,-0.9033529162406921
11,10,Replay,10,12,holder,non_holder,-0.8927958011627197
11,10,Replay,10,13,holder,non_holder,-0.9226654767990112
11,10,Replay,10,14,holder,non_holder,-0.8929704427719116
11,10,Replay,11,12,non_holder,non_holder,0.9907485842704773
11,10,Replay,11,13,non_holder,non_holder,0.9905135035514832
11,10,Replay,11,14,non_holder,non_holder,0.9837905168533325
11,10,Replay,12,13,non_holder,non_holder,0.9904198050498962
11,10,Replay,12,14,non_holder,non_holder,0.9781673550605774
11,10,Replay,13,14,non_holder,non_holder,0.9746034741401672
11,20,Manipulation,0,1,non_holder,non_holder,0.8525621294975281
11,20,Manipulation,0,2,non_holder,holder,-0.8309326767921448
11,20,Manipulation,0,3,non_holder,non_holder,0.9040514826774597
11,20,Manipulation,0,4,non_holder,non_holder,0.8883954286575317
11,20,Manipulation,0,5,non_holder,non_holder,0.9273794293403625
11,20,Manipulation,0,6,non_holder,non_holder,0.902894139289856
11,20,Manipulation,0,7,non_holder,non_holder,0.8990240693092346
11,20,Manipulation,0,8,non_holder,non_holder,0.809438943862915
11,20,Manipulation,0,9,non_holder,non_holder,0.8957618474960327
11,20,Manipulation,0,10,non_holder,non_holder,0.8898739218711853
11,20,Manipulation,0,11,non_holder,non_holder,0.8803719282150269
11,20,Manipulation,0,12,non_holder,non_holder,0.901742160320282
11,20,Manipulation,0,13,non_holder,holder,-0.8574079871177673
11,20,Manipulation,0,14,non_holder,non_holder,0.8909539580345154
11,20,Manipulation,1,2,non_holder,holder,-0.9799444675445557
11,20,Manipulation,1,3,non_holder,non_holder,0.961872398853302
11,20,Manipulation,1,4,non_holder,non_holder,0.978992223739624
11,20,Manipulation,1,5,non_holder,non_holder,0.953747570514679
11,20,Manipulation,1,6,non_holder,non_holder,0.9292967915534973
11,20,Manipulation,1,7,non_holder,non_holder,0.9550762176513672
11,20,Manipulation,1,8,non_holder,non_holder,0.9175239205360413
11,20,Manipulation,1,9,non_holder,non_holder,0.9450647234916687
11,20,Manipulation,1,10,non_holder,non_holder,0.9823115468025208
11,20,Manipulation,1,11,non_holder,non_holder,0.9288763403892517
11,20,Manipulation,1,12,non_holder,non_holder,0.9477440118789673
11,20,Manipulation,1,13,non_holder,holder,-0.9875791668891907
11,20,Manipulation,1,14,non_holder,non_holder,0.9398928880691528
11,20,Manipulation,2,3,holder,non_holder,-0.9392155408859253
11,20,Manipulation,2,4,holder,non_holder,-0.9472877979278564
11,20,Manipulation,2,5,holder,non_holder,-0.940279483795166
11,20,Manipulation,2,6,holder,non_holder,-0.9216853380203247
11,20,Manipulation,2,7,holder,non_holder,-0.956950843334198
11,20,Manipulation,2,8,holder,non_holder,-0.8993634581565857
11,20,Manipulation,2,9,holder,non_holder,-0.925746500492096
11,20,Manipulation,2,10,holder,non_holder,-0.9776212573051453
11,20,Manipulation,2,11,holder,non_holder,-0.8990345001220703
11,20,Manipulation,2,12,holder,non_holder,-0.9452294111251831
11,20,Manipulation,2,13,holder,holder,0.9860911965370178
11,20,Manipulation,2,14,holder,non_holder,-0.9354021549224854
11,20,Manipulation,3,4,non_holder,non_holder,0.9711071252822876
11,20,Manipulation,3,5,non_holder,non_holder,0.9573833346366882
11,20,Manipulation,3,6,non_holder,non_holder,0.9282259941101074
11,20,Manipulation,3,7,non_holder,non_holder,0.9502226710319519
11,20,Manipulation,3,8,non_holder,non_holder,0.8853769898414612
11,20,Manipulation,3,9,non_holder,non_holder,0.9351105093955994
11,20,Manipulation,3,10,non_holder,non_holder,0.9777741432189941
11,20,Manipulation,3,11,non_holder,non_holder,0.9209102988243103
11,20,Manipulation,3,12,non_holder,non_holder,0.9534075856208801
11,20,Manipulation,3,13,non_holder,holder,-0.9501311182975769
11,20,Manipulation,3,14,non_holder,non_holder,0.937063455581665
11,20,Manipulation,4,5,non_holder,non_holder,0.9514766335487366
11,20,Manipulation,4,6,non_holder,non_holder,0.9301195740699768
11,20,Manipulation,4,7,non_holder,non_holder,0.9483051896095276
11,20,Manipulation,4,8,non_holder,non_holder,0.9111219048500061
11,20,Manipulation,4,9,non_holder,non_holder,0.9433942437171936
11,20,Manipulation,4,10,non_holder,non_holder,0.9659143686294556
11,20,Manipulation,4,11,non_holder,non_holder,0.9388383030891418
11,20,Manipulation,4,12,non_holder,non_holder,0.9486842155456543
11,20,Manipulation,4,13,non_holder,holder,-0.9679627418518066
11,20,Manipulation,4,14,non_holder,non_holder,0.9335029125213623
11,20,Manipulation,5,6,non_holder,non_holder,0.962110698223114
11,20,Manipulation,5,7,non_holder,non_holder,0.9790991544723511
11,20,Manipulation,5,8,non_holder,non_holder,0.9017452001571655
11,20,Manipulation,5,9,non_holder,non_holder,0.9517815113067627
11,20,Manipulation,5,10,non_holder,non_holder,0.9687055945396423
11,20,Manipulation,5,11,non_holder,non_holder,0.9235158562660217
11,20,Manipulation,5,12,non_holder,non_holder,0.9720634818077087
11,20,Manipulation,5,13,non_holder,holder,-0.9499523639678955
11,20,Manipulation,5,14,non_holder,non_holder,0.960800290107727
11,20,Manipulation,6,7,non_holder,non_holder,0.9456759095191956
11,20,Manipulation,6,8,non_holder,non_holder,0.8777860999107361
11,20,Manipulation,6,9,non_holder,non_holder,0.9375563859939575
11,20,Manipulation,6,10,non_holder,non_holder,0.9480726718902588
11,20,Manipulation,6,11,non_holder,non_holder,0.904389500617981
11,20,Manipulation,6,12,non_holder,non_holder,0.9503853917121887
11,20,Manipulation,6,13,non_holder,holder,-0.9301334023475647
11,20,Manipulation,6,14,non_holder,non_holder,0.9285903573036194
11,20,Manipulation,7,8,non_holder,non_holder,0.8863288164138794
11,20,Manipulation,7,9,non_holder,non_holder,0.9375434517860413
11,20,Manipulation,7,10,non_holder,non_holder,0.9754973649978638
11,20,Manipulation,7,11,non_holder,non_holder,0.9060877561569214
11,20,Manipulation,7,12,non_holder,non_holder,0.9927995204925537
11,20,Manipulation,7,13,non_holder,holder,-0.9595555663108826
11,20,Manipulation,7,14,non_holder,non_holder,0.9640938639640808
11,20,Manipulation,8,9,non_holder,non_holder,0.9547459483146667
11,20,Manipulation,8,10,non_holder,non_holder,0.8987545967102051
11,20,Manipulation,8,11,non_holder,non_holder,0.964765191078186
11,20,Manipulation,8,12,non_holder,non_holder,0.8770699501037598
11,20,Manipulation,8,13,non_holder,holder,-0.9097431898117065
11,20,Manipulation,8,14,non_holder,non_holder,0.8899713754653931
11,20,Manipulation,9,10,non_holder,non_holder,0.9461959004402161
11,20,Manipulation,9,11,non_holder,non_holder,0.9796819686889648
11,20,Manipulation,9,12,non_holder,non_holder,0.9379006028175354
11,20,Manipulation,9,13,non_holder,holder,-0.9418190121650696
11,20,Manipulation,9,14,non_holder,non_holder,0.9368162155151367
11,20,Manipulation,10,11,non_holder,non_holder,0.9197153449058533
11,20,Manipulation,10,12,non_holder,non_holder,0.9717940092086792
11,20,Manipulation,10,13,non_holder,holder,-0.9794204831123352
11,20,Manipulation,10,14,non_holder,non_holder,0.9531416296958923
11,20,Manipulation,11,12,non_holder,non_holder,0.9075314998626709
11,20,Manipulation,11,13,non_holder,holder,-0.9219229221343994
11,20,Manipulation,11,14,non_holder,non_holder,0.9121972322463989
11,20,Manipulation,12,13,non_holder,holder,-0.9534952640533447
