algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds
fedadam,"client_lr=0.003,server_lr=0.003",11,7,0.07752660770288702,0.12088241823251925,0,0,0.0,0.0,129.7638041973114
fedadam,"client_lr=0.003,server_lr=0.003",11,8,0.09614744070191461,0.12051442537526576,0,0,0.0,0.0,148.15663981437683
fedadam,"client_lr=0.003,server_lr=0.003",11,9,0.1337521128573803,0.1201893818801536,0,0,0.0,0.0,166.72675919532776
fedadam,"client_lr=0.003,server_lr=0.003",11,10,0.19088234816525138,0.1199629678531442,0,0,0.0,0.0,185.2644908428192
fedadam,"client_lr=0.003,server_lr=0.003",11,11,0.2086442898907937,0.1198631003322421,0,0,0.0,0.0,203.89232397079468
fedadam,"client_lr=0.003,server_lr=0.003",11,12,0.208743695103483,0.11994113538203915,0,0,0.0,0.0,222.6937289237976
fedadam,"client_lr=0.003,server_lr=0.003",11,13,0.20693511896622685,0.1202369183378396,0,0,0.0,0.0,241.43619012832642
fedadam,"client_lr=0.003,server_lr=0.003",11,14,0.20550098125157953,0.12079908484188606,0,0,0.0,0.0,260.11061692237854
fedadam,"client_lr=0.003,server_lr=0.003",11,15,0.2028221067027492,0.12165081072675925,0,0,0.0,0.0,279.45393919944763
fedadam,"client_lr=0.003,server_lr=0.01",11,1,0.02591303005578273,0.12236349788321568,0,3062,0.0,0.0,18.729655981063843
fedadam,"client_lr=0.003,server_lr=0.01",11,2,0.06536145186569207,0.12190247187967865,0,0,0.0,0.0,37.323850870132446
fedadam,"client_lr=0.003,server_lr=0.01",11,3,0.06710680197219616,0.12129037549939022,0,0,0.0,0.0,55.9414849281311
fedadam,"client_lr=0.003,server_lr=0.01",11,4,0.08445664782150672,0.1206609809027612,0,0,0.0,0.0,74.78869199752808
fedadam,"client_lr=0.003,server_lr=0.01",11,5,0.1902854720514512,0.12040698165795984,0,0,0.0,0.0,93.68555283546448
fedadam,"client_lr=0.003,server_lr=0.01",11,6,0.18513139400325024,0.12105580056268027,0,0,0.0,0.0,112.29367876052856
fedadam,"client_lr=0.003,server_lr=0.01",11,7,0.1558719795816437,0.12324990270137068,0,0,0.0,0.0,130.88939809799194
fedadam,"client_lr=0.003,server_lr=0.01",11,8,0.15009760922303103,0.12744104722478714,0,0,0.0,0.0,149.80350995063782
fedadam,"client_lr=0.003,server_lr=0.01",11,9,0.17150506487750328,0.13339562341616373,0,0,0.0,0.0,168.54424285888672
fedadam,"client_lr=0.003,server_lr=0.01",11,10,0.20446091737678232,0.13993296792154233,0,0,0.0,0.0,187.16591000556946
fedadam,"client_lr=0.003,server_lr=0.01",11,11,0.2165343071269188,0.1452529226934533,0,0,0.0,0.0,205.79588294029236
fedadam,"client_lr=0.003,server_lr=0.01",11,12,0.22935784221829422,0.1478227329283476,0,0,0.0,0.0,224.40386295318604
fedadam,"client_lr=0.003,server_lr=0.01",11,13,0.23976295190061647,0.14697466902432094,0,0,0.0,0.0,242.96381282806396
fedadam,"client_lr=0.003,server_lr=0.01",11,14,0.2464947229977212,0.1430514370250823,0,0,0.0,0.0,261.478257894516
fedadam,"client_lr=0.003,server_lr=0.01",11,15,0.2511289823605749,0.13691430491192838,0,0,0.0,0.0,280.0908179283142
fedadam,"client_lr=0.003,server_lr=0.03",11,1,0.06372519002284276,0.12193170745129446,0,0,0.0,0.0,18.528753995895386
fedadam,"client_lr=0.003,server_lr=0.03",11,2,0.06864981729251084,0.12097290426986228,0,0,0.0,0.0,37.13542580604553
fedadam,"client_lr=0.003,server_lr=0.03",11,3,0.1480118784756375,0.12161415167030347,0,0,0.0,0.0,55.56273603439331
fedadam,"client_lr=0.003,server_lr=0.03",11,4,0.07232690761599786,0.12831364649186153,0,0,0.0,0.0,73.9875259399414
fedadam,"client_lr=0.003,server_lr=0.03",11,5,0.09281625745376522,0.14337662771011236,0,0,0.0,0.0,92.50122499465942
fedadam,"client_lr=0.003,server_lr=0.03",11,6,0.20735405673703383,0.15743753853316403,0,0,0.0,0.0,111.11652493476868
fedadam,"client_lr=0.003,server_lr=0.03",11,7,0.23671753227669928,0.15982960663261203,0,0,0.0,0.0,129.62218308448792
fedadam,"client_lr=0.003,server_lr=0.03",11,8,0.2554610860827915,0.15042225529097217,0,0,0.0,0.0,148.1802248954773
fedadam,"client_lr=0.003,server_lr=0.03",11,9,0.338641224526104,0.13820692480198188,0,0,0.0,0.0,166.81791019439697
fedadam,"client_lr=0.003,server_lr=0.03",11,10,0.3363756961695122,0.11643236463892247,0,0,0.0,0.0,185.37073183059692
fedadam,"client_lr=0.003,server_lr=0.03",11,11,0.3679960625899358,0.0906385445768011,0,637,0.0,0.223963133640553,203.88146591186523
fedadam,"client_lr=0.003,server_lr=0.03",11,12,0.35355661419544354,0.0810782259759891,0,3850,0.0,0.9502304147465438,222.4264941215515
fedadam,"client_lr=0.003,server_lr=0.03",11,13,0.36938651911358433,0.07089154352076028,0,2924,0.0,0.9520737327188941,240.8620707988739
fedadam,"client_lr=0.003,server_lr=0.03",11,14,0.3656832347688351,0.06293250726823837,0,2435,0.0,0.8755760368663594,259.4022150039673
fedadam,"client_lr=0.003,server_lr=0.03",11,15,0.3920475216503895,0.06652544032700838,1454,1,0.5210688591983555,0.0,277.95726704597473
fedadam,"client_lr=0.01,server_lr=0.003",11,1,0.02765088205895001,0.12226427722295545,0,5219,0.0,0.0,18.456087827682495
fedadam,"client_lr=0.01,server_lr=0.003",11,2,0.09827414104728702,0.12160980486746877,0,5406,0.0,0.0,37.01791787147522
fedadam,"client_lr=0.01,server_lr=0.003",11,3,0.11251710475483637,0.12066899747525267,0,5679,0.0,0.0,55.477744817733765
fedadam,"client_lr=0.01,server_lr=0.003",11,4,0.13050799340692165,0.11948598980690965,0,5187,0.0,0.0,73.96572709083557
fedadam,"client_lr=0.01,server_lr=0.003",11,5,0.219792011209084,0.11828365740605895,0,0,0.0,0.0,92.50487470626831
fedadam,"client_lr=0.01,server_lr=0.003",11,6,0.21664174505944123,0.11731331326065567,0,0,0.0,0.0,111.03229284286499
fedadam,"client_lr=0.01,server_lr=0.003",11,7,0.21747680107361522,0.11689544364760344,0,0,0.0,0.0,129.54835104942322
fedadam,"client_lr=0.01,server_lr=0.003",11,8,0.22672870235641904,0.1173230362128026,0,0,0.0,0.0,148.00160193443298
fedadam,"client_lr=0.01,server_lr=0.003",11,9,0.22961287623639728,0.11881529864901486,0,0,0.0,0.0,166.74175596237183
fedadam,"client_lr=0.01,server_lr=0.003",11,10,0.2315967799317718,0.12141629305882785,0,0,0.0,0.0,185.2131049633026
fedadam,"client_lr=0.01,server_lr=0.003",11,11,0.23349522443979176,0.12482141319868348,0,0,0.0,0.0,203.72301983833313
fedadam,"client_lr=0.01,server_lr=0.003",11,12,0.23799390550543822,0.12858335633304033,0,0,0.0,0.0,222.29731106758118
fedadam,"client_lr=0.01,server_lr=0.003",11,13,0.24600725211647148,0.13219982985211598,0,0,0.0,0.0,240.7441349029541
fedadam,"client_lr=0.01,server_lr=0.003",11,14,0.2598989270356679,0.1351999908460643,0,0,0.0,0.0,259.1787197589874
fedadam,"client_lr=0.01,server_lr=0.003",11,15,0.2744811483617471,0.13714426500664062,0,0,0.0,0.0,277.8074450492859
fedadam,"client_lr=0.01,server_lr=0.01",11,1,0.1060608887098971,0.12143179081996924,0,5321,0.0,0.0,18.488034963607788
fedadam,"client_lr=0.01,server_lr=0.01",11,2,0.17967297752960884,0.11916802118110491,0,0,0.0,0.0,36.97473692893982
fedadam,"client_lr=0.01,server_lr=0.01",11,3,0.21096113138762662,0.11743832193070748,0,0,0.0,0.0,55.45921778678894
fedadam,"client_lr=0.01,server_lr=0.01",11,4,0.22468716921719192,0.1200328469883336,0,0,0.0,0.0,73.90220999717712
fedadam,"client_lr=0.01,server_lr=0.01",11,5,0.22659774008373137,0.13029910230034933,0,0,0.0,0.0,92.40390872955322
fedadam,"client_lr=0.01,server_lr=0.01",11,6,0.23617842063453953,0.14593617563207362,0,0,0.0,0.0,110.91641807556152
fedadam,"client_lr=0.01,server_lr=0.01",11,7,0.2552720807921063,0.1599445462588099,0,0,0.0,0.0,129.47691893577576
fedadam,"client_lr=0.01,server_lr=0.01",11,8,0.29012263287154005,0.16613675290354302,0,0,0.0,0.0,148.1624789237976
fedadam,"client_lr=0.01,server_lr=0.01",11,9,0.289008841567615,0.16340992973377533,0,0,0.0,0.0,166.71723079681396
fedadam,"client_lr=0.01,server_lr=0.01",11,10,0.3293138656477128,0.1559815679254734,0,0,0.0,0.0,185.9271628856659
fedadam,"client_lr=0.01,server_lr=0.01",11,11,0.33620210610827794,0.14753611046634307,0,0,0.0,0.0,204.93218302726746
fedadam,"client_lr=0.01,server_lr=0.01",11,12,0.34433209787901436,0.1342204444312326,0,0,0.0,0.0,223.99624180793762
fedadam,"client_lr=0.01,server_lr=0.01",11,13,0.3251716751194264,0.1154073710210202,0,0,0.0,0.0,242.71748781204224
